Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.wob_threshold,int,60,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.drilling_phase,str,drillout,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.toolface_threshold,int,5,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.flow_rate_threshold,int,1500,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.maximum_spp_capacity,int,7500,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.rotary_rpm_threshold,int,200,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.lateral_footage_limit,int,1000,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.surface_back_pressure,int,1,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.maximum_hosting_capacity,int,750,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.toolface_accuracy_window,int,30,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.maximum_td_torque_capacity,int,40,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.rocking_system_setting_rpm,null,,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,data.surface_circulation_system,str,type1,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,version,int,1,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,asset_id,int,39888507,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,provider,str,corva,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,timestamp,int,1585593602,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,collection,str,drillout.data.surface-equipment,,,
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,Drillout,time,/api/v1/data/corva/drillout.data.surface-equipment/,company_id,int,5,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,_id,str,5e962c4f4dbf264ebd2b82cb,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data,object,,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.points,array[dict],,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.points[].axial_load,float,25.73,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.points[].measured_depth,int,0,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.points[].helical_buckling_force,float,-4.66,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.points[].sinusoidal_buckling_force,float,-1.65,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.status,int,0,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.activity,str,Run in Hole,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.buckling,str,,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.hookload,float,39.92,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.pipe_stretch,float,0.95,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,data.buckling_ranges,array[unknown],,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,version,int,1,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,asset_id,int,39888507,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,provider,str,corva,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,timestamp,int,1585507218,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,collection,str,drillout.torque-and-drag.axial-load,,,
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.axial-load/,company_id,int,5,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,_id,str,5e962c0ba1213d513142a754,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.pick_up,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.ream_in,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.wash_up,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.ream_out,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.slack_off,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.wash_down,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.actual.rotary_off_bottom,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.config,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.config.id,int,1,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.config._id,str,5e9623524dbf264e2a2b3f2a,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.config.type,str,DrillString,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.config.hole_size,float,4.63,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up[].points,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up[].points[].hookload,int,12,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up[].points[].measured_depth,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up[].casing_friction_factor,float,0.15,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.pick_up[].openhole_friction_factor,float,0.1,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off[].points,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off[].points[].hookload,int,12,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off[].points[].measured_depth,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off[].casing_friction_factor,float,0.15,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.slack_off[].openhole_friction_factor,float,0.1,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points,array[dict],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].torque,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].hookload,int,12,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].points[].measured_depth,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].flow_rate,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].casing_friction_factor,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.curves.rotary_off_bottom[].openhole_friction_factor,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.status,int,0,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.activity,str,Run in Hole,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.pick_up,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.ream_in,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.wash_up,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.ream_out,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.slack_off,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.wash_down,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.outliers.rotary_off_bottom,array[unknown],,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.hole_depth,float,2908.69,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.is_extended,bool,False,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.has_confidence,bool,True,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.activity_groups,object,,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.activity_groups.end_timestamp,int,1585505003,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,data.activity_groups.start_timestamp,int,1585505003,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,version,int,1,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,asset_id,int,39888507,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,provider,str,corva,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,timestamp,int,1585505003,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,collection,str,drillout.torque-and-drag.hookload-trend,,,
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.hookload-trend/,company_id,int,5,,,
corva#drillout.torque-and-drag.stress,drillout.torque-and-drag.stress,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.stress/,_id,str,5e962c4f4dbf264ebd2b82ca,,,
corva#drillout.torque-and-drag.stress,drillout.torque-and-drag.stress,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.stress/,data,object,,,,
corva#drillout.torque-and-drag.stress,drillout.torque-and-drag.stress,Drillout,time,/api/v1/data/corva/drillout.torque-and-drag.stress/,data.points,array[dict],,,,
