Dataset Name,Friendly Name,Data Type,Field Path,Field Type,Example Value
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].pricePerUnit,int,0
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].itemWtPerUnit,dict,object
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].itemWtPerUnit.uom,str,'lbm'
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].itemWtPerUnit.value,int,50
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].qtyAdjustment,int,0
corva#drilling.mud-ops,drilling.mud-ops,time,data.mudInventory[].qtyOnLocation,int,250
corva#drilling.mud-ops,drilling.mud-ops,time,version,int,1
corva#drilling.mud-ops,drilling.mud-ops,time,asset_id,int,87177326
corva#drilling.mud-ops,drilling.mud-ops,time,provider,str,'corva'
corva#drilling.mud-ops,drilling.mud-ops,time,timestamp,int,1717422575
corva#drilling.mud-ops,drilling.mud-ops,time,collection,str,'drilling.mud-ops'
corva#drilling.mud-ops,drilling.mud-ops,time,company_id,int,135
corva#drillout.data.drillstring,drillout.data.drillstring,time,_id,str,'5e9623524dbf264e2a2b3f2a'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data,dict,object
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.id,int,1
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.dumb-iron,bool,True
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.calibrated,bool,True
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components,array,dict
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].id,str,'dc9c8500-1a93-11e8-ad72-851e724da1d5'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].tfa,null,null
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].name,str,"'2 7/8"" P-110'"
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].size,null,null
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].class,str,'Premium'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].grade,str,'P110'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].order,int,0
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].family,str,'dp'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].length,int,31
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].weight,float,192.2
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].expanded,bool,False
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].gauge_od,null,null
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].material,str,'Steel'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].blade_width,null,null
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].gauge_length,null,null
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].linear_weight,float,6.2
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].inner_diameter,float,2.32
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].outer_diameter,float,2.88
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].connection_type,str,'PH-6'
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].component_length,int,31
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].length_tooljoint,float,1.5
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].inner_diameter_tooljoint,float,2.27
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.components[].outer_diameter_tooljoint,float,3.44
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.start_depth,int,2
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.viscous_drag,bool,False
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.calibrated_by,int,4523
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.calibrated_on,int,1584818616
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.is_exact_time,bool,True
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.start_timestamp,int,1584797400
corva#drillout.data.drillstring,drillout.data.drillstring,time,data.setting_timestamp,int,1585503725
corva#drillout.data.drillstring,drillout.data.drillstring,time,version,int,1
corva#drillout.data.drillstring,drillout.data.drillstring,time,asset_id,int,39888507
corva#drillout.data.drillstring,drillout.data.drillstring,time,provider,str,'corva'
corva#drillout.data.drillstring,drillout.data.drillstring,time,timestamp,int,1584815620
corva#drillout.data.drillstring,drillout.data.drillstring,time,collection,str,'drillout.data.drillstring'
corva#drillout.data.drillstring,drillout.data.drillstring,time,company_id,int,5
corva#drillout.data.mud,drillout.data.mud,time,_id,str,'5e9623524dbf264e2a2b3f2b'
corva#drillout.data.mud,drillout.data.mud,time,data,dict,object
corva#drillout.data.mud,drillout.data.mud,time,data.date,int,1585590878
corva#drillout.data.mud,drillout.data.mud,time,data.depth,int,1
corva#drillout.data.mud,drillout.data.mud,time,data.mud_type,str,'Water-base'
corva#drillout.data.mud,drillout.data.mud,time,data.viscosity,dict,object
corva#drillout.data.mud,drillout.data.mud,time,data.viscosity.pv,int,2
corva#drillout.data.mud,drillout.data.mud,time,data.viscosity.yp,int,2
corva#drillout.data.mud,drillout.data.mud,time,data.viscosity.rpm_readings,array,unknown
corva#drillout.data.mud,drillout.data.mud,time,data.mud_density,int,9
corva#drillout.data.mud,drillout.data.mud,time,data.setting_timestamp,int,1585515600
corva#drillout.data.mud,drillout.data.mud,time,version,int,1
corva#drillout.data.mud,drillout.data.mud,time,asset_id,int,39888507
corva#drillout.data.mud,drillout.data.mud,time,provider,str,'corva'
corva#drillout.data.mud,drillout.data.mud,time,timestamp,int,1585590889
corva#drillout.data.mud,drillout.data.mud,time,collection,str,'drillout.data.mud'
corva#drillout.data.mud,drillout.data.mud,time,company_id,int,5
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,_id,str,'5e9623524dbf264e2a2b3f2c'
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data,dict,object
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.block_weight,int,12
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.wob_threshold,int,60
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.drilling_phase,str,'drillout'
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.toolface_threshold,int,5
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.flow_rate_threshold,int,1500
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.maximum_spp_capacity,int,7500
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.rotary_rpm_threshold,int,200
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.lateral_footage_limit,int,1000
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.surface_back_pressure,int,1
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.maximum_hosting_capacity,int,750
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.toolface_accuracy_window,int,30
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.maximum_td_torque_capacity,int,40
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.rocking_system_setting_rpm,null,null
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,data.surface_circulation_system,str,'type1'
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,version,int,1
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,asset_id,int,39888507
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,provider,str,'corva'
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,timestamp,int,1585593602
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,collection,str,'drillout.data.surface-equipment'
corva#drillout.data.surface-equipment,drillout.data.surface-equipment,time,company_id,int,5
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,_id,str,'5e962c4f4dbf264ebd2b82cb'
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data,dict,object
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.points,array,dict
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.points[].axial_load,float,25.73
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.points[].measured_depth,int,0
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.points[].helical_buckling_force,float,-4.66
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.points[].sinusoidal_buckling_force,float,-1.65
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.status,int,0
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.activity,str,'Run in Hole'
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.buckling,str,''
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.hookload,float,39.92
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.pipe_stretch,float,0.95
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,data.buckling_ranges,array,unknown
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,version,int,1
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,asset_id,int,39888507
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,provider,str,'corva'
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,timestamp,int,1585507218
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,collection,str,'drillout.torque-and-drag.axial-load'
corva#drillout.torque-and-drag.axial-load,drillout.torque-and-drag.axial-load,time,company_id,int,5
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,_id,str,'5e962c0ba1213d513142a754'
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data,dict,object
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual,dict,object
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.pick_up,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.ream_in,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.wash_up,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.ream_out,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.slack_off,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.wash_down,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.actual.rotary_off_bottom,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.config,dict,object
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.config.id,int,1
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.config._id,str,'5e9623524dbf264e2a2b3f2a'
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.config.type,str,'DrillString'
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.config.hole_size,float,4.63
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves,dict,object
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up[].points,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up[].points[].hookload,int,12
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up[].points[].measured_depth,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up[].casing_friction_factor,float,0.15
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.pick_up[].openhole_friction_factor,float,0.1
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off[].points,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off[].points[].hookload,int,12
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off[].points[].measured_depth,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off[].casing_friction_factor,float,0.15
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.slack_off[].openhole_friction_factor,float,0.1
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].points,array,dict
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].points[].torque,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].points[].hookload,int,12
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].points[].measured_depth,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].flow_rate,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].casing_friction_factor,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.curves.rotary_off_bottom[].openhole_friction_factor,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.status,int,0
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.activity,str,'Run in Hole'
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.outliers,dict,object
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.outliers.pick_up,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.outliers.ream_in,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.outliers.wash_up,array,unknown
corva#drillout.torque-and-drag.hookload-trend,drillout.torque-and-drag.hookload-trend,time,data.outliers.ream_out,array,unknown
